start	end	text
4100900	4105620	Well, I'm not sure about advice to future generations, but, you know, I mean, the obvious
4105620	4109700	thing to say, which I guess we'll get from everywhere, is that you should pick up something
4109700	4114340	that you're really interested in, you know, you should pick up something that you're keen
4114340	4121380	to work on, you know, on weekends and things like that, right?
4121380	4128500	You shouldn't care at all what other people say, because generally, you know, contraction
4128500	4135260	as in many things, right, went through the process of, you know, people saying it's wrong,
4135260	4139060	and it's trivial, then I invented it, right?
4139060	4145180	And it's something very, it's something you see all the time in all cases.
4145180	4148780	So I would pick, you know, things that you're really interested in.
4148780	4154620	My particular bias, but I'm not sure I should advise, give this advice to young people today,
4154620	4157100	but my particular bias is that you shouldn't worry much about funding.
4157100	4158860	I never did, okay?
4158860	4162820	As a result, I had very, very few students, a lot of them were actually self-supported,
4162820	4166140	they had grants from their country or things like that.
4166140	4171540	But as a result, I never spent time in Washington trying to convince people who didn't have
4171540	4176580	the background that what I was doing was interesting.
4176580	4183180	So I'm not sure if I have any record of anything, but if I had a record, it would probably be
4183180	4190180	the number of citations per dollar, because the dollar is generally zero, okay?
4190180	4198140	So that I would recommend, or at least, you know, try to carefully select students, and
4198140	4205780	I was very lucky with the few students I worked on, who are all super brilliant and really
4205780	4206940	do work, okay?
4206940	4211220	Don't spend time writing grants and so on, but that's my point of view, okay?
4211220	4215380	Well, Jean-Jacques, it's been a pleasure to have you on our show.
4215380	4216380	Thank you so much.
4216380	4217380	Thank you very much for inviting me.
4217380	4218380	Thank you.
4218380	4218380	
4220180	4221180	Thank you very much.
4221180	4222180	Thank you.
4222180	4223180	Thank you.
4223180	4224180	Thank you very much.
4224180	4225180	Thank you.
4225180	4226180	Thank you.
4226180	4227180	Thank you for listening.
4227180	4228180	I hope you liked the show today.
4228180	4232460	If you enjoyed the podcast, please consider giving us five stars on Apple Podcasts.
4232460	4238660	Follow us on Spotify, support on Patreon or PayPal, and connect with us on social media
4238660	4240540	platforms.
4240540	4246100	See you next time.
4250180	4251180	Bye.
4251180	4251180	
