start	end	text
4402820	4409620	all the reaction rates, except for the ones that determine the set point, like the dial
4409620	4411940	that tunes in what the reference should be, right?
4411940	4413140	You can't be robust to that.
4414020	4414820	Shouldn't be, even.
4415460	4418260	So that's the maximal robust perfect adaptation.
4418260	4419060	That's what it means.
4419060	4426340	So what kind of biological networks allow you to do perfect tracking that is robust
4426340	4428740	to these kind of perturbations?
4429540	4431940	And we managed to obtain an answer.
4432900	4438740	And the answer is different depending on whether this network is deterministic or it has noise.
4438740	4444100	So it's a stochastic network, with the stochastic network's controllers being more stringent.
4444100	4448900	So all of the controllers that work for the stochastic network will work for the deterministic,
4448900	4450020	but not the other way around.
4450020	4455460	There are motifs that will work for the noise-free case, that will not work, will break down
4456100	4457620	in the noisy case.
4458180	4462020	For the noisy case, interestingly, we found that underlying all such motifs,
4462020	4466740	there is the antithetic motif at the heart as the main core component.
4466740	4470900	But more importantly, so we have an algebraic test, a very simple algebraic test.
4470900	4472020	You give me the network.
4472020	4476180	I can apply, look at the certain matrix, and look at those properties.
4476980	4482420	And then from there, I can tell you whether this network has this adaptation property or not.
4483460	4486100	And so that's one of the benefits.
4486100	4492180	And if it does have this property, if it does adapt, I can construct the integrator,
4492180	4494180	which is usually not obvious.
4494180	4498820	Very often, it's a way or a combination of molecules that interact with each other
4498820	4502020	in a certain way to implement this integral feedback.
4502020	4506180	And so this theory allows you to actually find the integrator,
4506180	4508660	which you wouldn't be able to do otherwise.
4508660	4512980	So that's why I think this is kind of nice from a control theoretic point of view.
4513540	4519460	It links in classical notions of internal model principles from Murray and Wanham
4519460	4525220	with sort of modern day biochemical reaction network theory.
4525220	4527140	And we have a nice clean answer.
4527140	4530740	There's still a lot of open problems, but at least for this particular formulation
4530740	4535380	that I just described to you, the answer is clean and it's complete.
4536260	4539940	Oddly enough, I found that this revival of the, let's say,
4539940	4544580	an interest on the internal model principle has appeared in many different branches of
4544580	4545460	control theory.
4545460	4549300	I've seen papers coming from the neuroscience aspects.
4549300	4554820	Of course, many people in the motor control area are also very interested in this concept.
4554820	4560740	And as a groupie, if you want, of this concept myself, I find it very exciting.
4561380	4564340	I think now is really the time to close this episode.
4564340	4566660	It's going to be probably very long.
4566660	4569860	So apologies to the audience, but it was, I hope, very interesting.
4569860	4571620	It was definitely very interesting to me.
4572260	4577060	And as I mentioned also to many other guests of the podcast,
4577060	4580660	I like to ask the question of advice to future students.
4580660	4584900	So people that are interfacing with the idea of continuing in this field
4584900	4589940	or potentially venturing into the synthetic biology or cyber genetics field,
4589940	4591460	what is your best advice?
4591860	4594980	Okay, interesting.
4594980	4597940	So I'm going to give probably a non-traditional advice,
4597940	4600020	but it's one I actually do believe in.
4600020	4607460	And one that I was inspired by a quote from Richard Hamming.
4607460	4610020	I don't know if you know Richard Hamming or not, of course,
4610020	4612100	if you had an electrical engineering background.
4612100	4613700	A stroke of genius.
4613700	4614020	Yeah.
4614020	4615940	And he had the Hamming filter.
4615940	4619700	He had also Hamming windows and Hamming codes and so on.
4619700	4621140	And he worked with Bell Labs.
4621780	4625060	So Richard Hamming was interested in the creative process
4625060	4626260	and how people do research.
4626260	4629300	And he actually wrote several articles on this.
4629300	4632740	And one thing that specifically struck me is the following quote.
4632740	4634580	Let's see if I can remember it.
4634580	4635940	And he says something like this.
4635940	4636260	He says,
4637460	4640660	Most scientists spend almost all of their time
4641540	4646020	working on problems that even they don't consider great,
4646820	4650020	nor do they consider these problems will lead to great work.
4651060	4651700	And so he says,
4651700	4654660	Then if you are working on unimportant problems,
4654660	4657140	you're not going to end up with important work,
4657860	4659860	except by the dumbest of luck.
4660580	4661940	So this may seem trivial,
4661940	4663540	maybe obvious that, of course,
4663540	4665380	if you don't work on important problems,
4666100	4668340	you don't end up doing important work.
4668900	4671540	But I think considering that many people
4672260	4674900	know that the problems they're working on are not important,
4674900	4678740	and I think it behooves us to give this more thought.
4678740	4680580	So if you are starting,
4680580	4684100	if you're a new student that are starting to look for a PhD problem,
4685060	4688500	then I think it is useful to always ask yourself,
4689060	4692100	even though the problem that you're working on seems interesting,
4692100	4693860	and the solution approach is interesting,
4693860	4695060	and the tools are interesting,
4696420	4698980	how relevant would be the solution?
4698980	4700980	If you are to solve what you're trying to solve,
4701540	4702740	what would be the impact?
4703700	4704820	And if it's minimal,
4705620	4710340	maybe it's a chance to look for another problem that has a more impact.
4710980	4713860	And I think really few people think about this.
4714580	4719780	Usually the way you end up working on certain problems by chance,
4719780	4721700	you talk to somebody, or you hear a talk,
4721700	4722020	and you say,
4722020	4723140	Ah, that sounds interesting.
4723140	4724900	I can use this tool or that tool.
4724900	4727620	And you get involved with the problem details,
4727620	4729380	and it's fun and exciting.
4729380	4730660	But at the end of the day,
4731220	4732100	is it relevant?
4732100	4733060	Is it important?
4733060	4737780	And I think it's a good idea to ask oneself every now and then,
4738580	4740340	Am I working on important problems?
4740340	4744020	There are always exciting tools and exciting approaches,
4744020	4745780	no matter what field you work on.
4745780	4751460	So I think simply by addressing this question head on early,
4752180	4754500	I think one could, let's say,
4754500	4757940	have a better chance of having an impact once a solution is obtained.
4758660	4760500	So that's my advice is, you know,
4760500	4763060	ask yourself, is this an important problem?
4763060	4764580	Because if it's not an important problem,
4764580	4767380	it's not likely to lead to important results.
4767380	4770180	I'm not saying it will for sure not lead to important,
4770180	4771540	which sometimes, you know, there is,
4771540	4774580	you might run into something that ends up being important.
4774580	4776820	You didn't intend to solve that problem,
4776820	4779620	but you know, it's just serendipity kicks in, right?
4780500	4784900	Still, I think to the extent that you have an impact on what problems you choose,
4785620	4790820	I think it's a good idea to think about the potential impact of a solution.
4791620	4794820	Well, Mustafa, with this, I think we can close this episode.
4794820	4796820	Thank you so much for joining us on the show.
4797380	4798740	Thank you very much, Alberto.
4798740	4800340	It's great to be here on your program.
4815380	4819060	Follow us on Spotify, support on Patreon or PayPal,
4819060	4821620	and connect with us on social media platforms.
4822740	4824340	See you next time.
