start	end	text
3654600	3659200	And then you'd say, okay, I like what I'm seeing in simulation, please generate me real
3659200	3662900	time code, I can dump onto my drone or whatever it is, right?
3662900	3668420	So I think it's cool to have these high level tools that will simplify a lot of what used
3668420	3671200	to be, you know, basically a lot of work.
3671200	3675480	So people I've, I mean, actually, my students and colleagues were thinking like, this would
3675480	3676480	be awesome.
3676480	3679280	Like, you just talk to this thing and say, here's what it looks like.
3679280	3683280	In fact, why don't you go fit a model to the dynamics?
3683280	3684280	And it would do it.
3684280	3687680	And then you'd say, okay, let's make a controller, show me some simulations with your controller.
3687680	3690720	And you go, no, no, no, no, I don't like it, it's too rough a ride.
3690720	3695960	And then it would, you know, add a term penalizing ride roughness, right?
3695960	3700400	And so I can imagine like crazy stuff that would be really cool.
3700400	3704880	And it would eventually just kick out, like real time code, you can run on your drone
3704880	3705880	or whatever it is, right?
3705880	3710000	I guess the interesting question then will become again, verification.
3710000	3715240	So how does one guarantee that whatever is produced is actually complying with some sort
3715240	3720880	of performance measure that we, the users specify?
3720880	3726400	And I wonder whether we should be content with probability one, or I'm not sure.
3726400	3727400	Yeah.
3727400	3732000	So I guess that's, I mean, I have a specific idea about how I think convex optimization
3732000	3734760	and for example, neural networks should play.
3734760	3737240	They both play incredibly important roles.
3737240	3740420	They both do some things super well, right?
3740420	3744360	And I can give you an example and I'll take an example from finance, right?
3744360	3747560	Here's something that is just idiotic and does not work.
3747560	3753240	Like train a neural network that goes directly from Twitter feeds to a trade list, literally
3753240	3755000	telling you what to buy and sell.
3755000	3756000	That's like idiotic.
3756000	3758240	Like, why would you do that, right?
3758240	3764680	The correct way to do it is take a neural network that basically takes in some like
3764680	3770200	very complicated data like Twitter feeds and all sorts of other stuff, and then predicts,
3770200	3774480	let's say one day and five day forward returns.
3774480	3777360	That's a perfect use of it.
3777360	3783680	That is then plugged in to a convex optimization solver that weighs the risk, the transaction
3783680	3788680	costs, the constraints, and then from those, it generates the trade list.
3788680	3792520	Nice thing about the convex optimization part is we know what it does.
3792520	3794400	It can't do anything crazy.
3794400	3796160	Whatever it does, it does for a reason.
3796160	3797800	We know how to make it robust.
3797800	3799760	We understand precisely what it does.
3799760	3805200	And in fact, it can be made so reliable that it just runs real time without any human intervention.
3805200	3811080	So you have the neural network making very sophisticated forecasts, ones that would be
3811400	3814880	very difficult to do using other methods.
3814880	3818040	And then that feeds into some, you know, MPC or something like that.
3818040	3822840	So to me, that seems like the right way for these two technologies to play together.
3822840	3828240	Maybe that is the future actually of the interplay of control with machine learning that is nowadays
3828240	3833880	the elephant in the room for us control theorists, because it seems to work so well in certain
3833880	3837000	domains that it's impossible to ignore it.
3837000	3838000	Absolutely.
3838000	3839000	Yeah.
3839120	3842280	I think maybe it's time to shift gears a little bit.
3842280	3848200	I was definitely struck by your IEEE Control Systems Award acceptance speech, which I believe
3848200	3851720	appeared on CSM, the Control Systems magazine.
3851720	3854600	And there there's a fantastic quote that I definitely have to read.
3854600	3856320	It goes as follows.
3856320	3858320	For me, teaching is research.
3858320	3859640	Teaching is storytelling.
3859640	3862360	And the story behind the research is important.
3862360	3867360	The story should be simple and compelling with substance and maybe a few subplots.
3867360	3871880	And it should bring people in, not keep people away, for example, by using some esoteric
3871880	3877320	field specific dialect or acronyms or assuming that the reader has fully absorbed all details
3877320	3879040	of the last few papers.
3879040	3880040	I think that's great.
3880040	3882520	And I'd like you to elaborate a bit on this.
3882520	3883520	Sure.
3883520	3885120	What are your thoughts on teaching?
3885120	3886120	Yeah.
3886120	3891240	So, I mean, I really don't distinguish very much between teaching and research in both
3891240	3892240	cases.
3892240	3895500	And again, it comes back to the, I guess, this training in math and this aesthetic that
3895620	3900580	what you want is intellectual economy, right?
3900580	3904460	So no one wants to hear somebody come in and say, oh, there's this method and that method.
3904460	3905460	And then you could do this.
3905460	3906460	And oh, is it Tuesday?
3906460	3907460	Okay.
3907460	3909620	We can tell you about, you know, reverse conjugate gradients and blah, blah.
3909620	3915020	It's like, you know, I think when you hear that, it tells me that this person is kind
3915020	3917020	of confused inside, right?
3917020	3919900	What you really want is to get it down to its essence.
3919900	3923380	And it's not, this is not easy work to try to figure out, you know, what are the three
3923380	3924380	concepts?
3924460	3927820	A lot of it involves intellectual triage.
3927820	3931900	You know, when you see all these fights about the curriculum, you know, in various fields,
3931900	3933900	like let's say EE for one, right?
3933900	3936980	And someone would say, well, we can't throw out that topic and we can't throw out that
3936980	3941380	topic because we taught it for a hundred years, but we have to teach these new topics.
3941380	3944420	So and then you, you end up with this kind of, you know, garbled thing.
3944420	3945420	So you really have to do the triage.
3945420	3950020	And the triage really means you're going to let some of that stuff just die anyway.
3950020	3957380	So I think once you have a very clear picture of a field or a problem, number one, then
3957380	3958380	you can teach it.
3958380	3959460	So that's the same thing, right?
3959460	3962860	You can actually look at a crowd of a couple of hundred people and explain it and have
3962860	3964820	them go, okay, yeah, I get it.
3964820	3967700	And actually it's a good thing if some of them said, really?
3967700	3969280	It's really that simple?
3969280	3971380	And then you look at them, you go, yep.
3971380	3975820	So I'm sorry to be the one to tell you it's, it really is that simple.
3975900	3981260	In this sense, do you have any advice to like, say, future instructors or future teachers
3981260	3982860	at any scale, I guess?
3982860	3983860	Yeah, I do.
3983860	3989420	I mean, for me, teaching is intensely intellectual, right?
3989420	3993940	I mean, there's a performance aspect to it, like, and that's also super important.
3993940	3996660	It has to, it actually has to do with control and feedback.
3996660	4003620	But actually designing a lecture or a course or something like that is actually intensely
4003620	4004620	intellectual, right?
4004620	4009060	What you really want is a clean story, right?
4009060	4013380	And maybe the details are complicated.
4013380	4016880	And in the right social setting, it's fine to go into the details, right?
4016880	4020820	If you're with five other people who are experts on that field and you want to talk about some
4020820	4025540	weird, you know, constraint qualification thing and compactness of the dual, you know,
4025540	4026540	by all means, please do it.
4026540	4029180	I mean, I'm assuming this is not in public, right?
4029180	4031820	So that should not be done in public.
4031820	4036300	But, you know, I think other than that, you have to figure out, like, what are the main
4036300	4039740	things you're saying, and then organize it.
4039740	4044420	And then it's actually, it's a whole lot easier to teach then, because you're teaching the
4044420	4045780	structure to the students.
4045780	4050100	You know, it all goes back to this aesthetic of simplicity, right?
4050100	4054100	I guess this is extremely well demonstrated, not only in the books that we mentioned before,
4054100	4059060	but also in one of your most recent books, Introduction to Apply Linear Algebra.
4059060	4062580	Of course, there will be a link in the description to all the books and publications that we
4062580	4065100	mentioned in the podcast.
4065100	4070060	There you really take another level of abstraction and you make a wonderful exercise for people
4070060	4073700	to digest and understand linear algebra.
4073700	4079340	For me, it was, I did read the book and it was extremely clear and very, very interesting
4079340	4083940	take also on it, because there were lots of applications coming in from all sorts of different
4083940	4085420	fields.
4085420	4087980	Was that your goal in writing the book?
4087980	4089660	Yes, that's right.
4089660	4090780	It was a fun book to write.
4090780	4095260	I mean, it came about because, you know, I don't know, about five, ten years ago, maybe
4095260	4099620	ten years ago, I have a colleague and I was just complaining to him always about how terrible
4099620	4104140	the linear algebra teaching is and how people really, I mean, you don't even really, it's
4104140	4108940	much more important than knowing, for example, you know, calculus and all this kind of stuff.
4108940	4109940	So I kept complaining.
4109940	4115900	And at one point he turns to me at lunch and he says, look, you can either continue to
4115900	4119540	the end of your life complaining about linear algebra education, he said, or you can do
4119540	4120540	something about it.
4120540	4122540	And I was like, yeah, okay.
4122540	4124780	And at that moment, he got me.
4124780	4127740	So it was actually really fun.
4127740	4132620	And it's actually, so the book, I mean, I like to think of it, you know, basically it's
4132620	4137580	an extremely elementary, very slow introduction to linear algebra.
4137580	4139540	It's all sorts of stuff we don't do.
4139540	4142260	Like people say, you don't do SVD and you're like, that's right.
4142260	4143260	We don't.
4143300	4147180	You don't do the determinant, rank, range, null space, fundamental theorem of linear
4147180	4148180	algebra.
4148180	4149900	I was like, nope, nope, not a one.
4149900	4155340	So we, it just focuses around basically least squares and what you can do with it.
4155340	4159620	And you shouldn't make fun of that because, you know, a very large fraction of entire
4159620	4164180	industries are run on methods that, you know, are glorified forms of least squares and control
4164180	4166900	is one of them, to be perfectly honest.
4166900	4172420	So I think of it as like, you know, the slow eating movement, you know, this is where you
4172420	4177100	don't run in and grab something, you know, you have a two or three hour, you know, lunch
4177100	4181420	and a four hour dinner and you, you actually savor each course, right?
4181420	4185780	So this is basically the slow linear algebra approach, right?
4185780	4188620	I guess there's also like a basic philosophy behind it.
4188620	4194020	So how many people do you want to draw in with respect to say, I want to say something
4194020	4195440	to a selected few.
4195440	4196580	That is precisely right.
4196580	4200580	So we call certain courses outreach courses.
4200620	4205100	And first I'll tell you what, here's not an outreach course, a course on the most advanced
4205100	4210580	topics in information theory, you know, the seven papers published in the last year.
4210580	4211580	Okay.
4211580	4212660	That's a perfectly good course.
4212660	4217140	It's a great course, you know, and you've got your four students in it and it's great.
4217140	4218140	Okay.
4218140	4219140	The opposite is an outreach course.
4219140	4225580	And the idea there is to design a course that brings the essence of the ideas to an incredibly
4225580	4229900	wide group, people in many different departments and fields.
4229900	4232460	And there you really have to do the intellectual triage, right?
4232460	4233940	You can't tell them everything.
4233940	4238300	So you really have to kind of think about what are the useful ideas and what are the
4238300	4240500	useful methods, right?
4240500	4241820	And so it's part of that.
4241820	4246820	And so it was a really fun exercise, you know, for me and Lieven, my coauthor to do.
4246820	4247820	Yeah.
4247820	4252820	I guess also accessibility is a concept that is very much at the heart of your endeavor.
4252820	4257180	This is also reflected by the fact that everything that you produce is open source.
4257180	4258180	Is that right?
4258180	4259180	That's right.
4259460	4263020	And you're potentially, well, one of the few that I have in mind that has all of his own
4263020	4267140	papers on his website are publicly available, including books.
4267140	4272660	And I'm just curious, what is it that motivates you to go in the direction of open source?
4272660	4278140	Well, I think it's extremely important to advancing, I mean, this is good for everyone
4278140	4280980	is to make all this material available.
4280980	4284540	I think it, you know, it advances science and advances research.
4284540	4291260	And I have gone to places, you know, where I would give a talk and I would have people
4291260	4295540	come up to me, you know, afterwards and say something like, you know, we want to especially
4295540	4298980	thank you for putting your convex optimization book online.
4298980	4305460	And they said, because we can buy it, but the price is about two months salary, right?
4305460	4308260	And so, you know, I didn't think this through carefully.
4308260	4312340	I would love to revise history and claim that I thought this through and it was a moral
4312340	4317300	decision and a, you know, rational anyway, honestly, we just fumbled into it.
4317300	4320060	But I am also very happy that that's the way I've done it.
4320060	4324340	I guess another interesting segue to this is related to publishing.
4324340	4330140	So I would be curious to hear your view about what are the right incentives in that direction
4330140	4335060	on modern publishing, let's say, and I'm curious about what are your thoughts on the social
4335060	4337500	aspect behind science as well?
4337500	4338500	Right.
4338500	4341180	There's a couple of different aspects of that question.
4341180	4349460	I mean, one is that there are these predatory publishing companies, you know, that basically
4349460	4354940	get essentially for free material from researchers and professors and, you know, this kind of
4354940	4361100	thing actually then have it reviewed for free by other professors and researchers, right?
4361100	4365440	I mean, even now the production costs are approximately zero.
4365440	4369980	Then they create these things and then price them at appalling prices, knowing that there
4370820	4376660	is some inelastic demand, like, you know, various libraries are going to get a copy.
4376660	4381940	And then in addition, I mean, this restricts the free flow of this information.
4381940	4384580	So I think, you know, that's a very bad phenomenon.
4384580	4388460	It's not going away fast enough for my taste, but I hope it does.
4388460	4391460	Now there are some really good publishers, right?
4391460	4397820	Cambridge University Press is mine and I just think they are awesome in every way.
4397900	4401660	I mean, you know, they do a lot and they add a lot.
4401660	4404380	So I think that's one aspect, the problem with it.
4404380	4406980	By the way, it's not always the for-profit publishers, right?
4406980	4413220	There are nonprofit publishers that are basically not doing good stuff for science, right?
4413220	4417100	I'm not going to name any, but there are some and, you know, they're not, okay, they're
4417100	4418100	not in control.
4418100	4423460	You know, like IEEE or something like that is on the ethical scale of publishing.
4423460	4425620	You know, they're on the positive side.
4425620	4426620	I think that's one aspect.
4426620	4430740	I think the other aspect is that now that we have the ability to make stuff so widely
4430740	4434980	available, I think it's a great idea to do it.
4434980	4439060	And I heard a talk at Stanford about this, about the effects, it was a talk in history
4439060	4444020	about the effects of the GI Bill, the General Infantry Bill.
4444020	4447140	So after World War II, there were a lot of returning soldiers in the U.S.
4447140	4450380	They didn't know what to do with them, so they sent them to college.
4450380	4452180	And this was absolutely radical, right?
4452180	4454620	Before that time, you didn't send them to college, right?
4454620	4459100	It was like, that was for people who were rich or something like that, right?
4459100	4464100	And you know, lo and behold, it turns out that all those people who would not have gone
4464100	4469540	to college, some of them were really, really smart, right?
4469540	4473220	So she went on to name how a lot of these people went on to win Nobel prizes and things
4473220	4474220	like that.
4474220	4477180	I mean, that's not a good end in itself, but still, I think it's that, right?
4477180	4482620	If you, you know, if you find some place where people don't have a lot of opportunities for
4482620	4487580	a wide variety of reasons, the idea that they can, I don't know, I love the idea that
4487580	4494260	somebody could be, right as we speak right now, I'm hoping some kids in various places
4494260	4495900	are reading the Linear Algebra book.
4495900	4497540	I just think that's awesome.
4497540	4499180	And it's not just a cool thing to do.
4499180	4501620	I think actually there'll be some really good benefits.
4501620	4504980	Some of those people are going to grow up to do really great stuff.
4504980	4509940	And hopefully they will listen also to this episode as well, and they'll be inspired.
4509940	4512300	I hope so, yeah.
4512300	4517300	So we're heading towards the end of this episode and in closing, I would like to ask you maybe
4517300	4523260	a couple of questions related to the future of convex optimization and control, or maybe
4523260	4525660	the intersection of both.
4525660	4530660	And maybe I'll have another question related to advice that I tend to ask to any guest
4530660	4536220	that features on the show to future students, future students that happen to be in control
4536220	4539580	nowadays or planning to come in the field.
4539580	4542180	What would be your best advice in general?
4542180	4543180	Yeah.
4543180	4544180	So let's see.
4544180	4546860	So the first question is about the future and like what's going on.
4546860	4552140	And I have to say that, you know, what I'm focusing on is actually pretty pedestrian,
4552140	4553140	but I think it's important.
4553140	4557340	So my focus and a lot of what our group does, I mean, we do fun stuff too, but a lot of
4557340	4563300	it is just to make sure that we build out the infrastructure that we need for very wide
4563300	4567260	groups of people to use these methods, right?
4567260	4568260	That's what we want to do.
4568260	4572180	So if you look at some other fields, they have done so well at this.
4572180	4576220	I mean, machine learning, unbelievable.
4576220	4581980	The amount of open source material that's available and incredibly high quality open
4581980	4583700	source implementations of things.
4583700	4587420	I mean, it's, I mean, anyway, my hat goes off to them.
4587420	4589180	I mean, I think they've done a spectacular job.
4589180	4594020	I personally think in optimization, we've done a less good job and in control, maybe
4594020	4595700	even worse than that.
4595700	4598100	So and a lot of it is kind of pedestrian and boring.
4598100	4602700	Like, you know, everybody knows how to implement a, you know, whatever, you know, a QP solver,
4602700	4606620	but you know, somebody has got to make one that's open source and reliable and works
4606620	4607620	and things like that.
4607620	4609220	So we do a lot of that stuff.
4609220	4613980	When you say these words, you have in mind things like TensorFlow, PyTorch or those kind
4613980	4614980	of things.
4614980	4615980	Yeah.
4615980	4616980	Oh my God.
4616980	4617980	That's so good.
4617980	4620380	I mean, you know, I think they've just done an incredibly good job.
4620380	4624420	And, you know, if you think about it, there's nothing like that in control.
4624420	4628980	Name the open source tools in control that people could use, right?
4628980	4630580	I mean, it's a simple question.
4630580	4633500	Like, I sit down with someone, I tell them what control is for like five minutes and
4633500	4635340	they go, this is awesome.
4635340	4636340	This is awesome.
4636340	4638740	I want to use this so-called control.
4638740	4640780	Like, how do I do it?
4640780	4641780	Right?
4641780	4644460	Like, tell me, you know, what Git repo do I clone?
4644460	4647140	Or, you know, what do I need to pip install?
4647140	4648140	Right?
4648140	4650500	And the answer is, there's like nothing.
4650500	4654340	I mean, there's commercial stuff, you know, which, you know, there's for profit stuff.
4655260	4657100	So, I mean, it's a little embarrassing for all feel and I'll be honest, I think it's
4657100	4658100	a little embarrassing.
4658100	4660780	And then you asked about advice.
4660780	4664020	And I would say to a student, and this is going to be very personal because it's what
4664020	4668380	I thought I wish someone had told me, you know, maybe it's also a character flaw on
4668380	4669380	my part.
4669380	4673380	But, you know, when I was young, I was very snobby and had very high standards and things
4673380	4675460	like that.
4675460	4679620	And I kind of avoided things that were messy and, you know, a lot of the applied stuff
4679620	4681620	was messy and stuff like that.
4682340	4687540	And it was only much later that I realized how rich an experience you can have when you
4687540	4692020	learn all the math, but you also learn a lot about, you know, how it's applied and how
4692020	4694380	does this field work and how does that field work.
4694380	4700180	So, my advice to young people is, you know, absolutely focus on the basics.
4700180	4701300	Absolutely do that.
4701300	4706220	But also, you know, spend a little quality time as you, I think you used the word traveling.
4706220	4708820	So, doing some intellectual traveling.
4709420	4713060	Go, just, you know, go over to the mountain to the next village and see what they're up
4713060	4714060	to.
4714060	4717980	You know, maybe if you only go one village, they'll speak a similar dialect, you can figure
4717980	4718980	out what they're doing.
4718980	4723900	And because I just think that's so enriching, you know, when you come back to know how people
4723900	4726700	in different fields use math.
4726700	4728220	I think it's super interesting.
4728220	4729860	That would be my advice.
4729860	4733820	What do you think is the best way to make this happen in a way?
4733820	4739220	Because it's something that I tend to observe in many, many students nowadays, the, the,
4739220	4743460	there is definitely this tension towards, you know, learning theory, hardcore theory
4743460	4747260	and becoming always more and more knowledgeable about that.
4747260	4748260	Right.
4748260	4751340	And in that way, you detach yourself from applications.
4751340	4755420	I think you're right that I think in some ways, some of the incentives in academia just
4755420	4756420	aren't right.
4756420	4761740	That, you know, the incentive is to write an eight page paper that is completely impenetrable,
4761740	4766540	that no one understands and so on, and, you know, is poorly written, which is actually,
4766540	4772060	it's obfuscated, maybe not intentionally, but so I think a lot of the incentives are
4772060	4774940	towards that, but I think that's the wrong incentive.
4774940	4781180	So I would, my advice would be to do something your advisor sometimes will not be on board
4781180	4782180	with.
4782180	4785280	And, and that is, you know, poke around, look at other things, right?
4785280	4790600	Take the time to write things that are clear and simple, make some open source implementations
4790600	4793880	of various things and just literally just contribute it to the world.
4793880	4795960	That'd be one of my pieces of advice.
4795960	4799720	The other thing is just hang out and talk to other people in other fields and try to
4799720	4804360	hold back on judgment until you've begun to understand their dialect.
4804360	4806560	I wish someone had given me that advice.
4806560	4808400	I think this is great advice.
4808400	4811220	Well, Steven, thanks a lot for your time.
4811220	4814040	It's been a wonderful journey to chat with you.
4814040	4815760	Thanks for accepting our invitation.
4815760	4817400	Oh, thank you so much, Alberto.
4817400	4820320	I think this is a great idea and I hope it's going to do a lot of good.
4820320	4821320	It's awesome.
4821320	4822320	Thank you for listening.
4822320	4823320	I hope you liked the show today.
4823320	4824320	If you enjoyed the podcast, please consider giving us five stars on Apple Podcasts, follow
4824320	4825320	us on Spotify, support on Patreon or PayPal, and connect with us on social media platforms.
4825320	4825320	
4850320	4851320	See you next time.
4851320	4851340	Bye.
